WN_30_id	UKC_local_concept_id
05461610-n	29476
05461816-n	29477
05462057-n	29478
05462315-n	29479
05462674-n	29480
05463449-n	29481
05463533-n	29482
05463873-n	29483
05464104-n	29484
05464378-n	29485
05464534-n	29486
05464685-n	29487
05464939-n	29488
05465071-n	29489
05465228-n	29490
05465392-n	29491
05465567-n	29492
05465868-n	29493
05466005-n	29494
05466244-n	29495
05466393-n	29496
05466575-n	29497
05466696-n	29498
05466892-n	29499
05467054-n	29500
05467432-n	29501
05467619-n	29502
05467758-n	29503
05467922-n	29504
05468098-n	29505
05468211-n	29506
05468351-n	29507
05468523-n	29508
05468739-n	29509
05468849-n	29510
05469032-n	29511
05469240-n	29512
05469424-n	29513
05469664-n	29514
05469861-n	29515
05470013-n	29516
05470189-n	29517
05471181-n	29518
05471427-n	29519
05471629-n	29521
05471837-n	29522
05472032-n	29523
05472205-n	29524
05472394-n	29525
05472538-n	29526
05472681-n	29527
05472846-n	29528
05472959-n	29529
05473104-n	29530
05473318-n	29531
05473507-n	29532
05473593-n	29533
05473735-n	29534
05473928-n	29535
05474195-n	29536
05474346-n	29537
05474738-n	29538
05475134-n	29539
05475562-n	29540
05475681-n	29541
05475878-n	29542
05476094-n	29543
05476256-n	29544
05476592-n	29545
05476754-n	29546
05476915-n	29547
05477112-n	29548
05477305-n	29549
05477510-n	29550
05477686-n	29551
05477946-n	29552
05478139-n	29553
05478336-n	29554
05478526-n	29555
05478684-n	29556
05478896-n	29557
05479108-n	29558
05479314-n	29559
05479503-n	29560
05479786-n	29561
05480076-n	29562
05480401-n	29563
05480607-n	29564
05480794-n	29565
05481095-n	29566
05481549-n	29567
05481746-n	29568
05481870-n	29569
05481997-n	29570
05482129-n	29571
05482328-n	29572
05482529-n	29573
05482676-n	29574
05482800-n	29575
05482922-n	29576
05483388-n	29577
05483677-n	29578
05483890-n	29579
05484198-n	29580
05484355-n	29581
05484573-n	29582
05484711-n	29583
05484862-n	29584
05485098-n	29585
05485314-n	29586
05485554-n	29587
05485856-n	29588
05485988-n	29589
05486159-n	29590
05486319-n	29591
05486510-n	29592
05486920-n	29593
05487224-n	29594
05487423-n	29595
05487694-n	29596
05487941-n	29597
05488223-n	29598
05488385-n	29599
05488615-n	29600
05488750-n	29602
05488909-n	29603
05489070-n	29604
05489231-n	29605
05489394-n	29606
05489640-n	29607
05489810-n	29608
05489998-n	29609
05490204-n	29610
05490370-n	29611
05490578-n	29612
05490799-n	29613
05490983-n	29614
05491154-n	29615
05491308-n	29616
05491461-n	29617
05491612-n	29618
05491993-n	29619
05492259-n	29620
05492426-n	29621
05492655-n	29622
05492806-n	29623
05493002-n	29624
05493141-n	29625
05493303-n	29626
05493650-n	29627
05493758-n	29628
05493992-n	29629
05494130-n	29630
05494365-n	29631
05494933-n	29632
05495172-n	29633
05495571-n	29634
05495981-n	29635
05496261-n	29636
05496592-n	29637
05496802-n	29638
05496990-n	29639
05497363-n	29640
05497741-n	29641
05497922-n	29642
05498048-n	29643
05498300-n	29644
05498460-n	29645
05498581-n	29646
05498773-n	29647
05499044-n	29648
05499172-n	29649
05499379-n	29650
05499542-n	29651
05499828-n	29652
05500006-n	29653
05500312-n	29654
05500465-n	29655
05500594-n	29656
05500812-n	29657
05500992-n	29658
05501185-n	29659
05501485-n	29660
05501711-n	29661
05501932-n	29662
05502090-n	29663
05502375-n	29664
05502556-n	29665
05502855-n	29666
05503009-n	29667
05503196-n	29668
05503401-n	29669
05503555-n	29670
05503705-n	29671
05504107-n	29672
05504336-n	29673
05504532-n	29674
05504807-n	29675
05505131-n	29676
05505479-n	29677
05505679-n	29678
05506034-n	29679
05506229-n	29680
05506369-n	29681
05506507-n	29682
05506648-n	29683
05506832-n	29684
05506976-n	29685
05507109-n	29686
05507268-n	29687
05507427-n	29688
05507642-n	29689
05507756-n	29690
05507977-n	29691
05508113-n	29692
05508211-n	29693
05508403-n	29694
05508534-n	29695
05508735-n	29696
05508943-n	29697
05509146-n	29698
05509452-n	29699
05509889-n	29700
05510173-n	29701
05510358-n	29702
05510506-n	29703
05510702-n	29704
05510907-n	29705
05511061-n	29706
05511286-n	29707
05511618-n	29708
05511975-n	29709
05512139-n	29710
05512337-n	29711
05512505-n	29712
05512670-n	29713
05512835-n	29714
05513020-n	29715
05513302-n	29716
05513529-n	29717
05513807-n	29718
05514081-n	29719
05514272-n	29720
05514410-n	29721
05514717-n	29722
05514905-n	29723
05515157-n	29724
05515287-n	29725
05515545-n	29726
05515670-n	29727
05516067-n	29728
05516230-n	29729
05516366-n	29730
05516554-n	29731
05516711-n	29732
05516848-n	29733
05517145-n	29734
05517268-n	29735
05517406-n	29736
05517578-n	29737
05517837-n	29738
05518094-n	29739
05518257-n	29740
05518449-n	29741
05518614-n	29742
05518870-n	29743
05519085-n	29744
05519401-n	29745
05519559-n	29746
05519707-n	29747
05519820-n	29748
05520168-n	29749
05520292-n	29750
05520479-n	29751
05520699-n	29752
05520965-n	29753
05521111-n	29754
05521514-n	29755
05521636-n	29756
05521934-n	29757
05522148-n	29758
05522283-n	29759
05522456-n	29760
05522674-n	29761
05522784-n	29762
05522998-n	29763
05523108-n	29764
05523269-n	29765
05523420-n	29766
05523629-n	29767
05523859-n	29768
05524062-n	29769
05524243-n	29770
05524430-n	29771
05524615-n	29772
05525100-n	29773
05525252-n	29774
05525391-n	29775
05525628-n	29776
05525807-n	29777
05525970-n	29778
05526175-n	29779
05526384-n	29780
05526713-n	29781
05526860-n	29782
05526957-n	29783
05527085-n	29784
05527216-n	29785
05527389-n	29786
05527597-n	29787
05527848-n	29788
05528060-n	29789
05528245-n	29790
05528395-n	29791
05528604-n	29792
05528854-n	29793
05529012-n	29794
05529159-n	29795
05529286-n	29796
05529729-n	29797
05530092-n	29798
05530296-n	29799
05530429-n	29800
05530657-n	29801
05530871-n	29802
05531161-n	29803
05531379-n	29804
05531511-n	29805
05531666-n	29806
05531814-n	29807
05532050-n	29808
05532225-n	29809
05532641-n	29810
05532795-n	29811
05532944-n	29812
05533212-n	29813
05533392-n	29814
05533635-n	29815
05533948-n	29816
05534174-n	29817
05534333-n	29818
05534578-n	29819
05534712-n	29820
05534955-n	29821
05535095-n	29822
05535247-n	29823
05535367-n	29824
05535484-n	29825
05535869-n	29826
05536178-n	29827
05536370-n	29828
05536638-n	29829
05536858-n	29830
05537060-n	29831
05537243-n	29832
05537417-n	29833
05537576-n	29834
05537806-n	29835
05538016-n	29836
05538215-n	29836
05538338-n	29837
05538494-n	29838
05538625-n	29839
05539012-n	29840
05539138-n	29841
05539370-n	29842
05539454-n	29843
05539595-n	29844
05539717-n	29845
05539834-n	29846
05539947-n	29847
05540121-n	29848
05540407-n	29849
05540513-n	29850
05540976-n	29851
05541097-n	29852
05541231-n	29853
05541509-n	29854
05541645-n	29855
05541872-n	29856
05542052-n	29857
05542193-n	29858
05542416-n	29859
05542539-n	29860
05542686-n	29861
05542893-n	29862
05543177-n	29863
05543425-n	29864
05543541-n	29865
05543917-n	29866
05544078-n	29867
05544264-n	29868
05544432-n	29869
05544575-n	29870
05544725-n	29871
05544906-n	29872
05545047-n	29873
05545212-n	29874
05545439-n	29875
05545611-n	29876
05545879-n	29877
05546040-n	29878
05546298-n	29879
05546383-n	29880
05546540-n	29881
05546997-n	29882
05547149-n	29883
05547313-n	29884
05547396-n	29885
05547508-n	29886
05547904-n	29887
05548032-n	29888
05548203-n	29889
05548314-n	29890
05548521-n	29891
05548726-n	29892
05548840-n	29893
05549061-n	29894
05549350-n	29895
05549576-n	29896
05549830-n	29897
05550330-n	29898
05550494-n	29899
05550688-n	29900
05550908-n	29901
05551142-n	29902
05551318-n	29903
05551494-n	29904
05551617-n	29905
05551711-n	29906
05551939-n	29907
05552106-n	29908
05552287-n	29909
05552467-n	29910
05552607-n	29911
05553049-n	29912
05553288-n	29913
05553486-n	29914
05553618-n	29915
05553768-n	29916
05553897-n	29917
05554051-n	29918
05554189-n	29919
05554405-n	29920
05554653-n	29921
05554804-n	29922
05555017-n	29923
05555167-n	29924
05555294-n	29925
05555473-n	29926
05555688-n	29927
05555840-n	29928
05555917-n	29929
05556071-n	29930
05556204-n	29931
05556325-n	29932
05556472-n	29933
05556595-n	29934
05556943-n	29935
05557339-n	29936
05557500-n	29937
05557723-n	29938
05557839-n	29939
05558078-n	29940
05558345-n	29941
05558555-n	29942
05558717-n	29943
05559023-n	29944
05559122-n	29945
05559256-n	29946
05559727-n	29947
05559908-n	29948
05560244-n	29949
05560631-n	29950
05560787-n	29951
05561390-n	29952
05561507-n	29953
05561707-n	29954
05561834-n	29955
05562015-n	29956
05562161-n	29957
05562249-n	29958
05562595-n	29959
05562756-n	29960
05562902-n	29961
05563034-n	29962
05563266-n	29963
05563770-n	29964
05564229-n	29965
05564323-n	29966
05564590-n	29967
05565064-n	29968
05565192-n	29969
05565337-n	29970
05565548-n	29971
05565696-n	29972
05565937-n	29973
05566097-n	29974
05566366-n	29975
05566504-n	29976
05566919-n	29977
05567117-n	29978
05567217-n	29979
05567381-n	29980
05567489-n	29981
05567604-n	29982
05567727-n	29983
05567875-n	29984
05568104-n	29985
05568349-n	29986
05568550-n	29987
05568767-n	29988
05569053-n	29989
05569427-n	29990
05569577-n	29991
05569690-n	29992
05569835-n	29993
05569979-n	29994
05570129-n	29995
05570396-n	29996
05570500-n	29997
05570600-n	29998
05570704-n	29999
05570839-n	30000
05571132-n	30001
05571341-n	30002
05571501-n	30003
05571713-n	30004
05571904-n	30005
05572057-n	30006
05572227-n	30007
05572396-n	30008
05572629-n	30009
05572782-n	30010
05572940-n	30011
05573099-n	30012
05573306-n	30013
05573474-n	30014
05573602-n	30015
05573895-n	30016
05574151-n	30017
05574332-n	30018
05574519-n	30019
05574633-n	30020
05574862-n	30021
05575002-n	30022
05575185-n	30023
05575374-n	30024
05575582-n	30025
05575743-n	30026
05575960-n	30027
05576074-n	30028
05576194-n	30029
05576421-n	30030
05576573-n	30031
05576827-n	30032
05576950-n	30033
05577060-n	30034
05577190-n	30035
05577304-n	30036
05577410-n	30037
05577654-n	30038
05577741-n	30039
05577866-n	30040
05577969-n	30041
05578095-n	30042
05578251-n	30043
05578442-n	30044
05578740-n	30045
05578911-n	30046
05579053-n	30047
05579239-n	30048
05579436-n	30049
05579604-n	30050
05579753-n	30051
05579944-n	30052
05580286-n	30053
05580416-n	30054
05580662-n	30055
05580929-n	30056
05581161-n	30057
05581349-n	30058
05581514-n	30059
05581693-n	30060
05581932-n	30061
05582038-n	30062
05582191-n	30063
05582305-n	30064
05582513-n	30065
05582690-n	30066
05582859-n	30067
05583158-n	30068
05583386-n	30069
05583624-n	30070
05583822-n	30071
05584008-n	30072
05584152-n	30073
05584265-n	30074
05584390-n	30075
05584486-n	30076
05584605-n	30077
05584746-n	30078
05584928-n	30079
05585205-n	30080
05585383-n	30081
05585665-n	30082
05585999-n	44786
05586111-n	30083
05586280-n	30084
05586446-n	30085
05586759-n	30086
05587034-n	30087
05587288-n	30088
05587531-n	30089
05587628-n	30090
05587814-n	30091
05587997-n	30092
05588174-n	30093
05588551-n	30094
05588746-n	30095
05588840-n	30096
05588991-n	30097
05589132-n	30098
05589378-n	30099
05589596-n	30100
05589756-n	30101
05589896-n	30102
05590144-n	30103
05590366-n	30104
05590740-n	30105
05590939-n	30106
05591096-n	30107
05591256-n	30108
05591503-n	30109
05591661-n	30110
05591770-n	30111
05591999-n	30112
05592126-n	30113
05592302-n	30114
05592504-n	30115
05592733-n	30116
05592870-n	30117
05593017-n	30118
05593181-n	30119
05593318-n	30120
05593476-n	30121
05593654-n	30122
05593871-n	30123
05594037-n	30124
05594201-n	30125
05594367-n	30126
05594568-n	30127
05594822-n	30128
05595083-n	30129
05595531-n	30130
05595837-n	30131
05596004-n	30132
05596224-n	30133
05596442-n	30134
05596651-n	30135
05597050-n	30136
05597188-n	30137
05597436-n	30138
05597594-n	30139
05597734-n	30140
05597980-n	30141
05598147-n	30142
05598707-n	30143
05598868-n	30144
05598982-n	30145
05599084-n	30146
05599203-n	30147
05599398-n	30148
05599501-n	30149
05599617-n	30150
05599769-n	30151
05599874-n	30152
05600030-n	30153
05600109-n	30154
05600270-n	30155
05600431-n	30156
05600637-n	30157
05601198-n	30158
05601357-n	30159
05601662-n	30160
05601758-n	30161
05602132-n	30162
05602304-n	30163
05602548-n	30164
05602683-n	30165
05602835-n	30166
05602982-n	30167
05603160-n	30168
05603342-n	30169
05603475-n	30170
05603650-n	30171
05603854-n	30172
05604022-n	30173
05604254-n	30174
05604434-n	30175
05604535-n	30176
05604854-n	30177
05604950-n	30178
05605192-n	30179
05605498-n	30180
05605762-n	30181
05605944-n	30182
05606247-n	30183
05606429-n	30184
05606528-n	30185
05606633-n	30186
05606801-n	30187
05607001-n	30188
05607126-n	30189
05607271-n	30190
05607402-n	30191
05607602-n	30192
05607863-n	30193
05608044-n	30194
05608206-n	30195
05608419-n	30196
05608615-n	30197
05608868-n	30198
05609111-n	30199
05609524-n	30200
05609884-n	30201
05610008-n	30202
05610198-n	30203
05610365-n	30204
05610520-n	30205
05610734-n	30206
05610919-n	30207
05611062-n	30208
05611221-n	30209
05611302-n	30210
05611684-n	30211
05611822-n	30212
05612067-n	30213
05612241-n	30214
05612358-n	30215
05612531-n	30216
05612706-n	30217
05612809-n	30218
05613043-n	30219
05613170-n	30220
05613274-n	30221
05613478-n	30222
05613625-n	30223
05613794-n	30224
05613962-n	30225
05614175-n	30226
05614476-n	30227
05614657-n	30228
05615028-n	30229
05615147-n	30230
05615258-n	30231
05615373-n	30232
05615500-n	30233
05615749-n	30234
05615869-n	30235
05616092-n	30236
05616246-n	30237
05616786-n	30238
05616955-n	30239
05617107-n	30240
05617310-n	30241
05617467-n	30242
05617606-n	30243
05618056-n	30244
05618293-n	30245
05618607-n	30246
05618849-n	30247
05619059-n	30248
05619226-n	30249
05619345-n	30250
05619553-n	30251
05619743-n	30252
05619903-n	30253
05620050-n	30254
05620190-n	30255
05620294-n	30256
05620468-n	30257
05620754-n	30258
05620955-n	30259
05621178-n	30260
05621439-n	30261
05621808-n	30262
05621946-n	30263
05622076-n	30264
05622196-n	30265
05622456-n	30266
05622617-n	30267
05622723-n	30268
05622956-n	30269
05623181-n	30270
05623444-n	30271
05623628-n	30272
05623818-n	30273
05623937-n	30274
05624042-n	30275
05624254-n	30276
05624461-n	30277
05624615-n	30278
05624700-n	30279
05625066-n	30280
05625210-n	30281
05625373-n	30282
05625465-n	30283
05625879-n	30284
05626524-n	30285
05626618-n	30286
05626767-n	30287
05626929-n	30288
05627083-n	30289
05627222-n	30290
05627385-n	30291
05627514-n	30292
05627682-n	30293
05627785-n	30294
05628031-n	30295
05628193-n	30296
05628403-n	30297
05628565-n	30298
05628658-n	30299
05628939-n	30300
05629104-n	30301
05629204-n	30302
05629381-n	30303
05629682-n	30304
05630145-n	30305
05630277-n	30306
05630409-n	30307
05630539-n	30308
05630734-n	30309
05630874-n	30310
05631076-n	30311
05631175-n	30312
05631304-n	30313
05631449-n	30314
05631681-n	30315
05631841-n	30316
05632056-n	30317
05632175-n	30318
05632272-n	30319
05632446-n	30320
05632732-n	30321
05632927-n	30322
05633044-n	30323
05633228-n	30324
05633385-n	30325
05633672-n	30326
05633860-n	30327
05634059-n	30328
05634219-n	30329
05634457-n	30330
05634613-n	30331
05634767-n	30332
05634910-n	30333
05635055-n	30334
05635188-n	30335
05635321-n	30336
05635448-n	30337
05635624-n	30338
05635764-n	30339
05635841-n	30340
05635970-n	30341
05636048-n	30342
05636171-n	30343
05636294-n	30344
05636402-n	30345
05636554-n	30346
05636666-n	30347
05636887-n	30348
05637106-n	30349
05637222-n	30350
05637356-n	30351
05637558-n	30352
05637965-n	30353
05638063-n	30354
05638374-n	30355
05638486-n	30356
05638606-n	30357
05638700-n	30358
05638778-n	30359
05638882-n	30360
05638987-n	30361
05639431-n	30362
05639556-n	30363
05639651-n	30364
05639832-n	30365
05639941-n	30366
05640040-n	30367
05640184-n	30368
05640339-n	30369
05640433-n	30370
05640729-n	30371
05640924-n	30372
05641089-n	30373
05641205-n	30374
05641432-n	30375
05641556-n	30375
05641720-n	30376
05641834-n	30377
05641959-n	30378
05642175-n	30379
05642553-n	30380
05642678-n	30381
05642815-n	30382
05642947-n	30383
05643190-n	30384
05643491-n	30385
05643611-n	30386
05643722-n	30387
05643807-n	30388
05643908-n	30389
05644016-n	30390
05644334-n	30391
05644423-n	30392
05644527-n	30393
05644727-n	30394
05644922-n	30395
05645199-n	30396
05645465-n	30397
05645597-n	30398
05645854-n	30399
05646039-n	30400
05646218-n	30401
05646535-n	30402
05646723-n	30403
05646828-n	30404
05646926-n	30405
05647015-n	30406
05647156-n	30407
05647451-n	30408
05647643-n	30409
05647772-n	30410
05647867-n	30411
05648011-n	30412
05648146-n	30413
05648247-n	30414
05648459-n	30415
05648756-n	30416
05648953-n	30417
05649116-n	30418
05649256-n	30419
05649385-n	30420
05649538-n	30421
