concept_id,wn30_id,domain
77165,00566961-a,adj.all
77166,00567161-a,adj.all
77167,00567287-a,adj.all
77169,00567414-a,adj.all
7717,01568294-n,noun.animal
77170,00567593-a,adj.all
77171,00567860-a,adj.all
77172,00568171-a,adj.all
77173,00568304-a,adj.all
77174,00568541-a,adj.all
77175,00568658-a,adj.all
77176,00568881-a,adj.all
77177,00568959-a,adj.all
77178,00569090-a,adj.all
7718,01568493-n,noun.animal
77180,00569468-a,adj.all
77181,00569568-a,adj.all
77182,00569918-a,adj.all
77183,00570099-a,adj.all
77184,00570225-a,adj.all
77185,00570322-a,adj.all
77186,00570512-a,adj.all
77187,00570590-a,adj.all
77189,00570991-a,adj.all
7719,01568720-n,noun.animal
77190,00571291-a,adj.all
77191,00571424-a,adj.all
77192,00571643-a,adj.all
77193,00572060-a,adj.all
77194,00572202-a,adj.all
77195,00572392-a,adj.all
77196,00572534-a,adj.all
77197,00572714-a,adj.all
77198,00572845-a,adj.all
77199,00573008-a,adj.all
772,00170844-n,noun.act
7720,01568892-n,noun.animal
77200,00573093-a,adj.all
77201,00573225-a,adj.all
77202,00573542-a,adj.all
77203,00573666-a,adj.all
77204,00573770-a,adj.all
77205,00573926-a,adj.all
77206,00574010-a,adj.all
77207,00574114-a,adj.all
77208,00574308-a,adj.all
77209,00574422-a,adj.all
7721,01569060-n,noun.animal
77210,00574644-a,adj.all
77211,00574744-a,adj.all
77212,00574884-a,adj.all
77213,00575012-a,adj.all
77214,00575126-a,adj.all
77215,00575230-a,adj.all
77216,00575520-a,adj.all
77217,00575685-a,adj.all
77218,00576011-a,adj.all
77219,00576189-a,adj.all
7722,01569262-n,noun.animal
77220,00576423-a,adj.all
77221,00576573-a,adj.all
77222,00576680-a,adj.all
77223,00577122-a,adj.all
77224,00577405-a,adj.all
77225,00577612-a,adj.all
77226,00577698-a,adj.all
77227,00577782-a,adj.all
77228,00577920-a,adj.all
77229,00578234-a,adj.all
7723,01569423-n,noun.animal
77230,00578523-a,adj.all
77231,00578662-a,adj.all
77232,00578831-a,adj.all
77233,00578960-a,adj.all
77234,00579084-a,adj.all
77235,00579498-a,adj.all
77236,00579622-a,adj.all
77237,00579881-a,adj.all
77238,00580039-a,adj.all
77239,00580346-a,adj.all
7724,01569566-n,noun.animal
77240,00580497-a,adj.all
77241,00580684-a,adj.all
77242,00580805-a,adj.all
77243,00581401-a,adj.all
77244,00581637-a,adj.all
77245,00581812-a,adj.all
77246,00582164-a,adj.all
77247,00582314-a,adj.all
77248,00582636-a,adj.all
77249,00582762-a,adj.all
7725,01569713-n,noun.animal
77250,00582876-a,adj.all
77251,00583239-a,adj.all
77252,00583581-a,adj.all
77253,00583842-a,adj.all
77254,00583990-a,adj.all
77255,00584403-a,adj.all
77256,00584626-a,adj.all
77257,00584820-a,adj.all
77258,00585202-a,adj.all
77259,00585398-a,adj.all
7726,01569836-n,noun.animal
77260,00585597-a,adj.all
77261,00585751-a,adj.all
77262,00585856-a,adj.all
77263,00586060-a,adj.all
77264,00586183-a,adj.all
77265,00586617-a,adj.all
77266,00586883-a,adj.all
77267,00587193-a,adj.all
77268,00587376-a,adj.all
77269,00587697-a,adj.all
7727,01569971-n,noun.animal
77270,00587890-a,adj.all
77271,00588062-a,adj.all
77272,00588207-a,adj.all
77273,00588425-a,adj.all
77274,00588535-a,adj.all
77275,00588655-a,adj.all
77276,00588797-a,adj.all
77277,00589067-a,adj.all
77279,00589344-a,adj.all
7728,01570112-n,noun.animal
77280,00589448-a,adj.all
77281,00589624-a,adj.all
77282,00589960-a,adj.all
77283,00590163-a,adj.all
77284,00590271-a,adj.all
77285,00590390-a,adj.all
77286,00590564-a,adj.all
77287,00590669-a,adj.all
77288,00590782-a,adj.all
77289,00590923-a,adj.all
7729,01570267-n,noun.animal
77290,00591147-a,adj.all
77291,00591298-a,adj.all
77292,00591406-a,adj.all
77293,00591513-a,adj.all
77294,00591710-a,adj.all
77295,00591817-a,adj.all
77296,00591953-a,adj.all
77297,00592113-a,adj.all
77298,00592222-a,adj.all
773,00171050-n,noun.act
7730,01570421-n,noun.animal
77301,00592539-a,adj.all
77302,00592754-a,adj.all
77303,00592880-a,adj.all
77304,00593071-a,adj.all
77305,00593276-a,adj.all
77306,00593374-a,adj.all
77307,00593664-a,adj.all
77308,00593836-a,adj.all
77309,00594004-a,adj.all
7731,01570549-n,noun.animal
77310,00594146-a,adj.all
77311,00594267-a,adj.all
77312,00594413-a,adj.all
77313,00595147-a,adj.all
77314,00595299-a,adj.all
77315,00595863-a,adj.all
77316,00596043-a,adj.all
77317,00596211-a,adj.all
77318,00596358-a,adj.all
77319,00596511-a,adj.all
7732,01570676-n,noun.animal
77320,00596639-a,adj.all
77321,00596769-a,adj.all
77322,00597148-a,adj.all
77323,00597267-a,adj.all
77324,00597424-a,adj.all
77325,00597599-a,adj.all
77326,00597758-a,adj.all
77327,00597988-a,adj.all
77328,00598203-a,adj.all
77329,00598413-a,adj.all
7733,01570839-n,noun.animal
77330,00598536-a,adj.all
77331,00598679-a,adj.all
77332,00599005-a,adj.all
77333,00599111-a,adj.all
77334,00599186-a,adj.all
77335,00599292-a,adj.all
77336,00599468-a,adj.all
77338,00599628-a,adj.all
7734,01570969-n,noun.animal
77340,00599745-a,adj.all
77341,00599821-a,adj.all
77342,00600192-a,adj.all
77343,00600395-a,adj.all
77344,00600540-a,adj.all
77345,00600725-a,adj.all
77346,00600879-a,adj.all
77347,00601032-a,adj.all
77348,00601150-a,adj.all
77349,00601250-a,adj.all
7735,01571126-n,noun.animal
77350,00601499-a,adj.all
77351,00601650-a,adj.all
77352,00601783-a,adj.all
77353,00602117-a,adj.all
77354,00602293-a,adj.all
77355,00602474-a,adj.all
77356,00602563-a,adj.all
77357,00602721-a,adj.all
77358,00602888-a,adj.all
77359,00603039-a,adj.all
7736,01571297-n,noun.animal
77360,00603194-a,adj.all
77361,00603367-a,adj.all
77362,00603660-a,adj.all
77363,00603804-a,adj.all
77364,00604221-a,adj.all
77365,00604399-a,adj.all
77366,00604520-a,adj.all
77367,00604617-a,adj.all
77368,00604897-a,adj.all
77369,00604978-a,adj.all
7737,01571410-n,noun.animal
77370,00605128-a,adj.all
77371,00605406-a,adj.all
77372,00605516-a,adj.all
77373,00605893-a,adj.all
77374,00606079-a,adj.all
77375,00606240-a,adj.all
77376,00606347-a,adj.all
77377,00606602-a,adj.all
77378,00606859-a,adj.all
77379,00607009-a,adj.all
7738,01571578-n,noun.animal
77380,00607202-a,adj.all
77381,00607421-a,adj.all
77382,00607656-a,adj.all
77383,00607857-a,adj.all
77384,00607977-a,adj.all
77385,00608245-a,adj.all
77386,00608421-a,adj.all
77387,00608668-a,adj.all
77388,00608791-a,adj.all
77389,00609341-a,adj.all
7739,01571904-n,noun.animal
77390,00609564-a,adj.all
77391,00609750-a,adj.all
77392,00609938-a,adj.all
77393,00610057-a,adj.all
77394,00610249-a,adj.all
77395,00610532-a,adj.all
77396,00610734-a,adj.all
77397,00610861-a,adj.all
77398,00611047-a,adj.all
77399,00611281-a,adj.all
774,00171249-n,noun.act
7740,01572174-n,noun.animal
77400,00611527-a,adj.all
77402,01983672-a,adj.all
77403,00611754-a,adj.all
77404,00611938-a,adj.all
77405,00612114-a,adj.all
77406,00612383-a,adj.all
77407,00612504-a,adj.all
77408,00612652-a,adj.all
77409,00612891-a,adj.all
7741,01572328-n,noun.animal
77410,00612980-a,adj.all
77411,00613068-a,adj.all
77412,00613382-a,adj.all
77413,00613728-a,adj.all
77414,00613866-a,adj.all
77415,00613975-a,adj.all
77416,00614120-a,adj.all
77417,00614200-a,adj.all
77418,00614305-a,adj.all
77419,00614436-a,adj.all
7742,01572489-n,noun.animal
77420,00614518-a,adj.all
77421,00614600-a,adj.all
77422,00614680-a,adj.all
77423,00614791-a,adj.all
77424,00614868-a,adj.all
77425,00614990-a,adj.all
77426,00615191-a,adj.all
77427,00615343-a,adj.all
77429,00615457-a,adj.all
7743,01572654-n,noun.animal
77430,00615655-a,adj.all
77431,00615757-a,adj.all
77432,00616408-a,adj.all
77433,00616532-a,adj.all
77434,00616654-a,adj.all
77435,00616748-a,adj.all
77436,00616822-a,adj.all
77437,00616913-a,adj.all
77438,00617033-a,adj.all
77439,00617137-a,adj.all
7744,01572782-n,noun.animal
77440,00617271-a,adj.all
77441,00617344-a,adj.all
77442,00617422-a,adj.all
77443,00617510-a,adj.all
77444,00617583-a,adj.all
77445,00617678-a,adj.all
77446,00617752-a,adj.all
77447,00617864-a,adj.all
77448,00617951-a,adj.all
77449,00618040-a,adj.all
7745,01572910-n,noun.animal
77450,00618169-a,adj.all
77451,00618274-a,adj.all
77452,00618377-a,adj.all
77453,00618493-a,adj.all
77454,00618584-a,adj.all
77455,00618752-a,adj.all
77456,00618865-a,adj.all
77457,00618944-a,adj.all
77458,00619030-a,adj.all
77459,00619119-a,adj.all
7746,01573074-n,noun.animal
77460,00619238-a,adj.all
77461,00619324-a,adj.all
77462,00619433-a,adj.all
77463,00619601-a,adj.all
77464,00619691-a,adj.all
77465,00619808-a,adj.all
77466,00619873-a,adj.all
77467,00619972-a,adj.all
77468,00620208-a,adj.all
7747,01573240-n,noun.animal
77470,00620341-a,adj.all
77471,00620585-a,adj.all
77472,00620731-a,adj.all
77473,00621100-a,adj.all
77474,00621207-a,adj.all
77475,00621524-a,adj.all
77476,00621857-a,adj.all
77477,00622014-a,adj.all
77478,00622354-a,adj.all
77479,00622468-a,adj.all
7748,01573360-n,noun.animal
77480,00622581-a,adj.all
77481,00622828-a,adj.all
77482,00622935-a,adj.all
77483,00623105-a,adj.all
77484,00623261-a,adj.all
77485,00623356-a,adj.all
77486,00623565-a,adj.all
77487,00623814-a,adj.all
77488,00623939-a,adj.all
77489,00624026-a,adj.all
7749,01573483-n,noun.animal
77490,00624416-a,adj.all
77491,00624576-a,adj.all
77492,00624913-a,adj.all
77493,00625055-a,adj.all
77494,00625170-a,adj.all
77496,00625393-a,adj.all
77497,00625774-a,adj.all
77498,00626136-a,adj.all
77499,00626483-a,adj.all
775,00171507-n,noun.act
7750,01573627-n,noun.animal
77500,00626701-a,adj.all
77501,00626800-a,adj.all
77502,00627004-a,adj.all
77503,00627204-a,adj.all
77504,00627410-a,adj.all
77505,00627643-a,adj.all
77506,00627849-a,adj.all
77507,00628201-a,adj.all
77508,00628354-a,adj.all
77509,00628432-a,adj.all
7751,01573775-n,noun.animal
77510,00628519-a,adj.all
77511,00628610-a,adj.all
77512,00628687-a,adj.all
77513,00628776-a,adj.all
77514,00628881-a,adj.all
77515,00628988-a,adj.all
77516,00629068-a,adj.all
77517,00629146-a,adj.all
77518,00629269-a,adj.all
77519,00629382-a,adj.all
7752,01573898-n,noun.animal
77520,00629532-a,adj.all
77521,00629808-a,adj.all
77522,00629997-a,adj.all
77523,00630329-a,adj.all
77524,00630466-a,adj.all
77525,00630727-a,adj.all
77526,00630802-a,adj.all
77527,00631040-a,adj.all
77528,00631193-a,adj.all
77529,00631391-a,adj.all
7753,01574045-n,noun.animal
77530,00631798-a,adj.all
77531,00632071-a,adj.all
77532,00632306-a,adj.all
77533,00632438-a,adj.all
77534,00632949-a,adj.all
77535,00633084-a,adj.all
77536,00633235-a,adj.all
77537,00633410-a,adj.all
77538,00633581-a,adj.all
77539,00633778-a,adj.all
7754,01574270-n,noun.animal
77540,00633937-a,adj.all
77541,00634062-a,adj.all
77542,00634259-a,adj.all
77543,00634404-a,adj.all
77544,00634559-a,adj.all
77545,00634636-a,adj.all
77546,00634759-a,adj.all
77547,00634862-a,adj.all
77548,00635078-a,adj.all
77549,00635244-a,adj.all
7755,01574390-n,noun.animal
77550,00635327-a,adj.all
77551,00635456-a,adj.all
77553,00635607-a,adj.all
77554,00635752-a,adj.all
77555,00635955-a,adj.all
77556,00636391-a,adj.all
77557,00636547-a,adj.all
77558,00636891-a,adj.all
77559,00637172-a,adj.all
7756,01574560-n,noun.animal
77560,00637267-a,adj.all
77561,00637455-a,adj.all
77562,00637645-a,adj.all
77563,00637751-a,adj.all
77565,00637857-a,adj.all
77566,00637979-a,adj.all
77567,00638067-a,adj.all
77568,00638253-a,adj.all
77569,00638396-a,adj.all
7757,01574671-n,noun.animal
77570,00638501-a,adj.all
77571,00638622-a,adj.all
77572,00638841-a,adj.all
77573,00638981-a,adj.all
77574,00639230-a,adj.all
77575,00639356-a,adj.all
77576,00639594-a,adj.all
77577,00639842-a,adj.all
77578,00640106-a,adj.all
77579,00640283-a,adj.all
7758,01574801-n,noun.animal
77580,00640520-a,adj.all
77581,00640660-a,adj.all
77582,00640931-a,adj.all
77583,00641036-a,adj.all
77584,00641158-a,adj.all
77585,00641343-a,adj.all
77586,00641460-a,adj.all
77587,00641640-a,adj.all
77588,00641813-a,adj.all
77589,00641944-a,adj.all
7759,01574997-n,noun.animal
77590,00642152-a,adj.all
77591,00642263-a,adj.all
77593,00642725-a,adj.all
77594,00642934-a,adj.all
77595,00643116-a,adj.all
77596,00643250-a,adj.all
77597,00643598-a,adj.all
77598,00643760-a,adj.all
77599,00643863-a,adj.all
776,00171618-n,noun.act
77600,00644299-a,adj.all
77601,00644372-a,adj.all
77602,00644560-a,adj.all
77603,00644839-a,adj.all
77604,00645169-a,adj.all
77605,00645281-a,adj.all
77606,00645493-a,adj.all
77607,00645856-a,adj.all
77608,00645982-a,adj.all
77609,00646117-a,adj.all
7761,01575270-n,noun.animal
77610,00646276-a,adj.all
77611,00646413-a,adj.all
77612,00646691-a,adj.all
77613,00646890-a,adj.all
77614,00646981-a,adj.all
77615,00647070-a,adj.all
77616,00647247-a,adj.all
77618,00647542-a,adj.all
77619,00647867-a,adj.all
7762,01575401-n,noun.animal
77621,00648089-a,adj.all
77622,00648238-a,adj.all
77623,00648345-a,adj.all
77624,00648614-a,adj.all
77625,00648816-a,adj.all
77626,00648977-a,adj.all
77627,00649228-a,adj.all
77628,00649405-a,adj.all
77629,00649586-a,adj.all
7763,01575577-n,noun.animal
77630,00649892-a,adj.all
77631,00650135-a,adj.all
77632,00650351-a,adj.all
77633,00650577-a,adj.all
77634,00650900-a,adj.all
77635,00651039-a,adj.all
77636,00651451-a,adj.all
77638,00651841-a,adj.all
77639,00651935-a,adj.all
7764,01575745-n,noun.animal
77640,00652351-a,adj.all
77641,00652533-a,adj.all
77642,00652692-a,adj.all
77643,00652893-a,adj.all
77644,00653044-a,adj.all
77645,00653190-a,adj.all
77646,00653295-a,adj.all
77647,00653434-a,adj.all
77648,00653514-a,adj.all
77649,00653617-a,adj.all
7765,01575941-n,noun.animal
77650,00653740-a,adj.all
77655,00653822-a,adj.all
77656,00654125-a,adj.all
77657,00654315-a,adj.all
77658,00654394-a,adj.all
77659,00654596-a,adj.all
7766,01576076-n,noun.animal
77660,00654685-a,adj.all
77661,00654829-a,adj.all
77662,00654983-a,adj.all
77663,00655136-a,adj.all
77664,00655292-a,adj.all
77665,00655445-a,adj.all
77666,00655668-a,adj.all
77667,00655779-a,adj.all
77668,00656132-a,adj.all
77669,00656384-a,adj.all
7767,01576212-n,noun.animal
77670,00656507-a,adj.all
77671,00656771-a,adj.all
77672,00656862-a,adj.all
77673,00657064-a,adj.all
77674,00657198-a,adj.all
77675,00657473-a,adj.all
77676,00657600-a,adj.all
77677,00657726-a,adj.all
77678,00657804-a,adj.all
77679,00658022-a,adj.all
7768,01576358-n,noun.animal
77680,00658166-a,adj.all
77681,00658259-a,adj.all
77682,00658513-a,adj.all
77683,00658591-a,adj.all
77684,00658680-a,adj.all
77685,00658752-a,adj.all
77686,00658942-a,adj.all
77687,00659181-a,adj.all
77688,00659259-a,adj.all
77689,00659421-a,adj.all
7769,01576506-n,noun.animal
77690,00659530-a,adj.all
77691,00659617-a,adj.all
77692,00659715-a,adj.all
77693,00660019-a,adj.all
77695,00660551-a,adj.all
77696,00660809-a,adj.all
77697,00661146-a,adj.all
77698,00661278-a,adj.all
77699,00661640-a,adj.all
777,00171882-n,noun.act
7770,01576695-n,noun.animal
77700,00661819-a,adj.all
77701,00661887-a,adj.all
77702,00661973-a,adj.all
77703,00662139-a,adj.all
77704,00662318-a,adj.all
77705,00662529-a,adj.all
77706,00662687-a,adj.all
77707,00662782-a,adj.all
77708,00662873-a,adj.all
77709,00662958-a,adj.all
7771,01576863-n,noun.animal
77710,00663104-a,adj.all
77711,00663267-a,adj.all
77712,00663468-a,adj.all
77713,00663576-a,adj.all
77714,00663807-a,adj.all
77715,00663981-a,adj.all
77716,00664167-a,adj.all
77717,00664317-a,adj.all
77718,00664449-a,adj.all
77719,00664879-a,adj.all
7772,01577035-n,noun.animal
77720,00665156-a,adj.all
77721,00665502-a,adj.all
77722,00665587-a,adj.all
77723,00665829-a,adj.all
77724,00665962-a,adj.all
77725,00666058-a,adj.all
77726,00666610-a,adj.all
77727,00666784-a,adj.all
77728,00666960-a,adj.all
77729,00667079-a,adj.all
7773,01577265-n,noun.animal
77730,00667208-a,adj.all
77731,00667353-a,adj.all
77732,00667463-a,adj.all
77733,00667641-a,adj.all
77734,00667822-a,adj.all
77735,00667936-a,adj.all
77737,00668053-a,adj.all
77738,00668208-a,adj.all
77739,00668366-a,adj.all
7774,01577458-n,noun.animal
77740,00668571-a,adj.all
77741,00668816-a,adj.all
77742,00668919-a,adj.all
77743,00669021-a,adj.all
77744,00669138-a,adj.all
77745,00669367-a,adj.all
77746,00669478-a,adj.all
77747,00669853-a,adj.all
77748,00669942-a,adj.all
77749,00670418-a,adj.all
7775,01577659-n,noun.animal
77750,00670530-a,adj.all
77751,00670635-a,adj.all
77752,00670741-a,adj.all
77753,00670938-a,adj.all
77755,00671091-a,adj.all
77757,00671357-a,adj.all
77759,00671441-a,adj.all
7776,01577818-n,noun.animal
77760,00671593-a,adj.all
77761,00671683-a,adj.all
77762,00671831-a,adj.all
77763,00671976-a,adj.all
77764,00672079-a,adj.all
77765,00672226-a,adj.all
77766,00672382-a,adj.all
77767,00672513-a,adj.all
77768,00672621-a,adj.all
77769,00672785-a,adj.all
7777,01577941-n,noun.animal
77770,00672932-a,adj.all
77771,00673172-a,adj.all
77772,00673330-a,adj.all
77773,00673456-a,adj.all
77774,00673662-a,adj.all
77776,00673919-a,adj.all
77777,00674021-a,adj.all
77778,00674196-a,adj.all
77779,00674270-a,adj.all
7778,01578086-n,noun.animal
77780,00674476-a,adj.all
77781,00674633-a,adj.all
77782,00674732-a,adj.all
77783,00674824-a,adj.all
77784,00674913-a,adj.all
77785,00675064-a,adj.all
77786,00675228-a,adj.all
77787,00675368-a,adj.all
77788,00675473-a,adj.all
77789,00675587-a,adj.all
7779,01578180-n,noun.animal
77790,00675701-a,adj.all
77791,00675928-a,adj.all
77792,00676093-a,adj.all
77793,00676271-a,adj.all
77794,01968033-a,adj.all
77795,00676457-a,adj.all
77796,00676555-a,adj.all
77797,00676754-a,adj.all
77798,00676855-a,adj.all
77799,00676999-a,adj.all
778,00172073-n,noun.act
7780,01578341-n,noun.animal
77800,00677170-a,adj.all
77801,00677313-a,adj.all
77802,00677448-a,adj.all
77803,00677545-a,adj.all
77804,00677721-a,adj.all
77805,00677877-a,adj.all
77806,00678024-a,adj.all
77807,00678221-a,adj.all
77808,00678473-a,adj.all
77809,00678666-a,adj.all
7781,01578575-n,noun.animal
77810,00678923-a,adj.all
77811,00679147-a,adj.all
77812,00679562-a,adj.all
77813,00679717-a,adj.all
77814,00680005-a,adj.all
77815,00680156-a,adj.all
77816,00680395-a,adj.all
77819,00680532-a,adj.all
7782,01578821-n,noun.animal
77820,00680634-a,adj.all
77823,00680791-a,adj.all
77826,00681019-a,adj.all
77828,00681094-a,adj.all
77829,00681268-a,adj.all
7783,01579028-n,noun.animal
77831,00681409-a,adj.all
77833,00681548-a,adj.all
77834,00681673-a,adj.all
77835,00681777-a,adj.all
77836,00681930-a,adj.all
77837,00682168-a,adj.all
77838,00682329-a,adj.all
77839,00682419-a,adj.all
7784,01579149-n,noun.animal
77840,00682521-a,adj.all
77841,00682662-a,adj.all
77842,00682744-a,adj.all
77843,00682841-a,adj.all
77844,00682932-a,adj.all
77845,00683185-a,adj.all
77846,00683531-a,adj.all
77847,00683910-a,adj.all
77848,00684054-a,adj.all
77849,00684163-a,adj.all
7785,01579260-n,noun.animal
77850,00684480-a,adj.all
77852,00684782-a,adj.all
77853,00685113-a,adj.all
77854,00685365-a,adj.all
77855,00685483-a,adj.all
77857,00685638-a,adj.all
77858,00685924-a,adj.all
77859,00686081-a,adj.all
7786,01579410-n,noun.animal
77860,00686356-a,adj.all
77861,00686573-a,adj.all
77862,00686789-a,adj.all
77863,00686890-a,adj.all
77864,00687163-a,adj.all
77865,00687356-a,adj.all
77866,00687614-a,adj.all
77867,00687750-a,adj.all
77868,00687952-a,adj.all
77869,00688074-a,adj.all
7787,01579578-n,noun.animal
77870,00688296-a,adj.all
77871,00688581-a,adj.all
77872,00688740-a,adj.all
77873,00688855-a,adj.all
77874,00688947-a,adj.all
77875,00689215-a,adj.all
77876,00689336-a,adj.all
77877,00689471-a,adj.all
77878,00689673-a,adj.all
77879,00689878-a,adj.all
7788,01579729-n,noun.animal
77880,00689970-a,adj.all
77881,00690058-a,adj.all
77882,00690683-a,adj.all
77883,00690892-a,adj.all
77884,00691022-a,adj.all
77886,00691141-a,adj.all
77887,00691497-a,adj.all
77888,00691696-a,adj.all
77889,00692154-a,adj.all
7789,01579868-n,noun.animal
77890,00692255-a,adj.all
77891,00692415-a,adj.all
77892,00692548-a,adj.all
77893,00692762-a,adj.all
77894,00693020-a,adj.all
77895,00693237-a,adj.all
77896,00693356-a,adj.all
77897,00693570-a,adj.all
77898,01875437-a,adj.all
77899,00693743-a,adj.all
779,00172217-n,noun.act
7790,01580077-n,noun.animal
77900,00693961-a,adj.all
77901,00694086-a,adj.all
77902,00694284-a,adj.all
77903,00694483-a,adj.all
77904,00694608-a,adj.all
77905,00694773-a,adj.all
77906,00694924-a,adj.all
77907,00695024-a,adj.all
77908,00695209-a,adj.all
77909,00695335-a,adj.all
7791,01580225-n,noun.animal
77910,00695432-a,adj.all
77911,00695523-a,adj.all
