source,target,relation
concept:88677,domain:adj.all,belongs_to_domain
concept:88678,synset:02573708-a,mapped_to_synset
concept:88678,domain:adj.all,belongs_to_domain
concept:88679,synset:02573859-a,mapped_to_synset
concept:88679,domain:adj.all,belongs_to_domain
concept:8868,synset:01785392-n,mapped_to_synset
concept:8868,domain:noun.animal,belongs_to_domain
concept:88680,synset:02573987-a,mapped_to_synset
concept:88680,domain:adj.all,belongs_to_domain
concept:88681,synset:02574092-a,mapped_to_synset
concept:88681,domain:adj.all,belongs_to_domain
concept:88682,synset:02574188-a,mapped_to_synset
concept:88682,domain:adj.all,belongs_to_domain
concept:88683,synset:02574294-a,mapped_to_synset
concept:88683,domain:adj.all,belongs_to_domain
concept:88684,synset:02574481-a,mapped_to_synset
concept:88684,domain:adj.all,belongs_to_domain
concept:88685,synset:02574614-a,mapped_to_synset
concept:88685,domain:adj.all,belongs_to_domain
concept:88686,synset:02574706-a,mapped_to_synset
concept:88686,domain:adj.all,belongs_to_domain
concept:88687,synset:02574890-a,mapped_to_synset
concept:88687,domain:adj.all,belongs_to_domain
concept:88688,synset:02575008-a,mapped_to_synset
concept:88688,domain:adj.all,belongs_to_domain
concept:88689,synset:02575138-a,mapped_to_synset
concept:88689,domain:adj.all,belongs_to_domain
concept:8869,synset:01785532-n,mapped_to_synset
concept:8869,domain:noun.animal,belongs_to_domain
concept:88690,synset:02575238-a,mapped_to_synset
concept:88690,domain:adj.all,belongs_to_domain
concept:88691,synset:02575330-a,mapped_to_synset
concept:88691,domain:adj.all,belongs_to_domain
concept:88692,synset:02575653-a,mapped_to_synset
concept:88692,domain:adj.all,belongs_to_domain
concept:88693,synset:02575733-a,mapped_to_synset
concept:88693,domain:adj.all,belongs_to_domain
concept:88694,synset:02575834-a,mapped_to_synset
concept:88694,domain:adj.all,belongs_to_domain
concept:88695,synset:02575952-a,mapped_to_synset
concept:88695,domain:adj.all,belongs_to_domain
concept:88696,synset:02576058-a,mapped_to_synset
concept:88696,domain:adj.all,belongs_to_domain
concept:88697,synset:02576223-a,mapped_to_synset
concept:88697,domain:adj.all,belongs_to_domain
concept:88698,synset:02576365-a,mapped_to_synset
concept:88698,domain:adj.all,belongs_to_domain
concept:88699,synset:02576489-a,mapped_to_synset
concept:88699,domain:adj.all,belongs_to_domain
concept:887,synset:00193099-n,mapped_to_synset
concept:887,domain:noun.act,belongs_to_domain
concept:8870,synset:01785667-n,mapped_to_synset
concept:8870,domain:noun.animal,belongs_to_domain
concept:88700,synset:02576657-a,mapped_to_synset
concept:88700,domain:adj.all,belongs_to_domain
concept:88701,synset:02576795-a,mapped_to_synset
concept:88701,domain:adj.all,belongs_to_domain
concept:88702,synset:02576918-a,mapped_to_synset
concept:88702,domain:adj.all,belongs_to_domain
concept:88703,synset:02577061-a,mapped_to_synset
concept:88703,domain:adj.all,belongs_to_domain
concept:88704,synset:02577454-a,mapped_to_synset
concept:88704,domain:adj.all,belongs_to_domain
concept:88705,synset:02577734-a,mapped_to_synset
concept:88705,domain:adj.all,belongs_to_domain
concept:88706,synset:02577907-a,mapped_to_synset
concept:88706,domain:adj.all,belongs_to_domain
concept:88707,synset:02578035-a,mapped_to_synset
concept:88707,domain:adj.all,belongs_to_domain
concept:88709,synset:02578235-a,mapped_to_synset
concept:88709,domain:adj.all,belongs_to_domain
concept:8871,synset:01785831-n,mapped_to_synset
concept:8871,domain:noun.animal,belongs_to_domain
concept:88710,synset:02578546-a,mapped_to_synset
concept:88710,domain:adj.all,belongs_to_domain
concept:88711,synset:02578894-a,mapped_to_synset
concept:88711,domain:adj.all,belongs_to_domain
concept:88712,synset:02579136-a,mapped_to_synset
concept:88712,domain:adj.all,belongs_to_domain
concept:88713,synset:02579363-a,mapped_to_synset
concept:88713,domain:adj.all,belongs_to_domain
concept:88714,synset:02579469-a,mapped_to_synset
concept:88714,domain:adj.all,belongs_to_domain
concept:88715,synset:02579864-a,mapped_to_synset
concept:88715,domain:adj.all,belongs_to_domain
concept:88716,synset:02579952-a,mapped_to_synset
concept:88716,domain:adj.all,belongs_to_domain
concept:88717,synset:02580126-a,mapped_to_synset
concept:88717,domain:adj.all,belongs_to_domain
concept:88718,synset:02580267-a,mapped_to_synset
concept:88718,domain:adj.all,belongs_to_domain
concept:8872,synset:01786048-n,mapped_to_synset
concept:8872,domain:noun.animal,belongs_to_domain
concept:88720,synset:00012932-a,mapped_to_synset
concept:88720,domain:adj.all,belongs_to_domain
concept:88722,synset:02580449-a,mapped_to_synset
concept:88722,domain:adj.all,belongs_to_domain
concept:88723,synset:02581047-a,mapped_to_synset
concept:88723,domain:adj.all,belongs_to_domain
concept:88724,synset:02581172-a,mapped_to_synset
concept:88724,domain:adj.all,belongs_to_domain
concept:88725,synset:02581254-a,mapped_to_synset
concept:88725,domain:adj.all,belongs_to_domain
concept:88726,synset:02581365-a,mapped_to_synset
concept:88726,domain:adj.all,belongs_to_domain
concept:88727,synset:02581530-a,mapped_to_synset
concept:88727,domain:adj.all,belongs_to_domain
concept:88728,synset:02581829-a,mapped_to_synset
concept:88728,domain:adj.all,belongs_to_domain
concept:88729,synset:02582064-a,mapped_to_synset
concept:88729,domain:adj.all,belongs_to_domain
concept:8873,synset:01786219-n,mapped_to_synset
concept:8873,domain:noun.animal,belongs_to_domain
concept:88730,synset:02582163-a,mapped_to_synset
concept:88730,domain:adj.all,belongs_to_domain
concept:88731,synset:02582269-a,mapped_to_synset
concept:88731,domain:adj.all,belongs_to_domain
concept:88732,synset:02582473-a,mapped_to_synset
concept:88732,domain:adj.all,belongs_to_domain
concept:88733,synset:02582602-a,mapped_to_synset
concept:88733,domain:adj.all,belongs_to_domain
concept:88734,synset:02582697-a,mapped_to_synset
concept:88734,domain:adj.all,belongs_to_domain
concept:88735,synset:02582873-a,mapped_to_synset
concept:88735,domain:adj.all,belongs_to_domain
concept:88736,synset:02583043-a,mapped_to_synset
concept:88736,domain:adj.all,belongs_to_domain
concept:88737,synset:02583271-a,mapped_to_synset
concept:88737,domain:adj.all,belongs_to_domain
concept:88738,synset:02583467-a,mapped_to_synset
concept:88738,domain:adj.all,belongs_to_domain
concept:88739,synset:02583619-a,mapped_to_synset
concept:88739,domain:adj.all,belongs_to_domain
concept:8874,synset:01786402-n,mapped_to_synset
concept:8874,domain:noun.animal,belongs_to_domain
concept:88740,synset:02583898-a,mapped_to_synset
concept:88740,domain:adj.all,belongs_to_domain
concept:88741,synset:02584031-a,mapped_to_synset
concept:88741,domain:adj.all,belongs_to_domain
concept:88742,synset:02584203-a,mapped_to_synset
concept:88742,domain:adj.all,belongs_to_domain
concept:88743,synset:02584347-a,mapped_to_synset
concept:88743,domain:adj.all,belongs_to_domain
concept:88744,synset:02584459-a,mapped_to_synset
concept:88744,domain:adj.all,belongs_to_domain
concept:88745,synset:02584610-a,mapped_to_synset
concept:88745,domain:adj.all,belongs_to_domain
concept:88746,synset:02584699-a,mapped_to_synset
concept:88746,domain:adj.all,belongs_to_domain
concept:88747,synset:02584817-a,mapped_to_synset
concept:88747,domain:adj.all,belongs_to_domain
concept:88748,synset:02584981-a,mapped_to_synset
concept:88748,domain:adj.all,belongs_to_domain
concept:88749,synset:02585545-a,mapped_to_synset
concept:88749,domain:adj.all,belongs_to_domain
concept:8875,synset:01786646-n,mapped_to_synset
concept:8875,domain:noun.animal,belongs_to_domain
concept:88750,synset:02585919-a,mapped_to_synset
concept:88750,domain:adj.all,belongs_to_domain
concept:88751,synset:02586089-a,mapped_to_synset
concept:88751,domain:adj.all,belongs_to_domain
concept:88752,synset:02586206-a,mapped_to_synset
concept:88752,domain:adj.all,belongs_to_domain
concept:88753,synset:02586446-a,mapped_to_synset
concept:88753,domain:adj.all,belongs_to_domain
concept:88756,synset:02586608-a,mapped_to_synset
concept:88756,domain:adj.all,belongs_to_domain
concept:88757,synset:02586747-a,mapped_to_synset
concept:88757,domain:adj.all,belongs_to_domain
concept:88759,synset:02587083-a,mapped_to_synset
concept:88759,domain:adj.all,belongs_to_domain
concept:8876,synset:01786879-n,mapped_to_synset
concept:8876,domain:noun.animal,belongs_to_domain
concept:88760,synset:02587261-a,mapped_to_synset
concept:88760,domain:adj.all,belongs_to_domain
concept:88761,synset:02587407-a,mapped_to_synset
concept:88761,domain:adj.all,belongs_to_domain
concept:88762,synset:02587738-a,mapped_to_synset
concept:88762,domain:adj.all,belongs_to_domain
concept:88763,synset:02587936-a,mapped_to_synset
concept:88763,domain:adj.all,belongs_to_domain
concept:88764,synset:02588099-a,mapped_to_synset
concept:88764,domain:adj.all,belongs_to_domain
concept:88765,synset:02588421-a,mapped_to_synset
concept:88765,domain:adj.all,belongs_to_domain
concept:88766,synset:02588527-a,mapped_to_synset
concept:88766,domain:adj.all,belongs_to_domain
concept:88767,synset:02588647-a,mapped_to_synset
concept:88767,domain:adj.all,belongs_to_domain
concept:88768,synset:02588762-a,mapped_to_synset
concept:88768,domain:adj.all,belongs_to_domain
concept:88769,synset:02588915-a,mapped_to_synset
concept:88769,domain:adj.all,belongs_to_domain
concept:8877,synset:01787006-n,mapped_to_synset
concept:8877,domain:noun.animal,belongs_to_domain
concept:88770,synset:02589086-a,mapped_to_synset
concept:88770,domain:adj.all,belongs_to_domain
concept:88771,synset:02589258-a,mapped_to_synset
concept:88771,domain:adj.all,belongs_to_domain
concept:88772,synset:02589402-a,mapped_to_synset
concept:88772,domain:adj.all,belongs_to_domain
concept:88773,synset:02589551-a,mapped_to_synset
concept:88773,domain:adj.all,belongs_to_domain
concept:88774,synset:02589730-a,mapped_to_synset
concept:88774,domain:adj.all,belongs_to_domain
concept:88775,synset:02589913-a,mapped_to_synset
concept:88775,domain:adj.all,belongs_to_domain
concept:88776,synset:02590057-a,mapped_to_synset
concept:88776,domain:adj.all,belongs_to_domain
concept:88777,synset:02590168-a,mapped_to_synset
concept:88777,domain:adj.all,belongs_to_domain
concept:88778,synset:02590268-a,mapped_to_synset
concept:88778,domain:adj.all,belongs_to_domain
concept:88779,synset:02590382-a,mapped_to_synset
concept:88779,domain:adj.all,belongs_to_domain
concept:8878,synset:01787191-n,mapped_to_synset
concept:8878,domain:noun.animal,belongs_to_domain
concept:88780,synset:02590519-a,mapped_to_synset
concept:88780,domain:adj.all,belongs_to_domain
concept:88781,synset:02590614-a,mapped_to_synset
concept:88781,domain:adj.all,belongs_to_domain
concept:88782,synset:02590709-a,mapped_to_synset
concept:88782,domain:adj.all,belongs_to_domain
concept:88783,synset:02590891-a,mapped_to_synset
concept:88783,domain:adj.all,belongs_to_domain
concept:88784,synset:02591088-a,mapped_to_synset
concept:88784,domain:adj.all,belongs_to_domain
concept:88785,synset:02591239-a,mapped_to_synset
concept:88785,domain:adj.all,belongs_to_domain
concept:88786,synset:02591372-a,mapped_to_synset
concept:88786,domain:adj.all,belongs_to_domain
concept:88787,synset:02591506-a,mapped_to_synset
concept:88787,domain:adj.all,belongs_to_domain
concept:88788,synset:02591594-a,mapped_to_synset
concept:88788,domain:adj.all,belongs_to_domain
concept:88789,synset:02591684-a,mapped_to_synset
concept:88789,domain:adj.all,belongs_to_domain
concept:8879,synset:01787401-n,mapped_to_synset
concept:8879,domain:noun.animal,belongs_to_domain
concept:88790,synset:02591787-a,mapped_to_synset
concept:88790,domain:adj.all,belongs_to_domain
concept:88791,synset:02591896-a,mapped_to_synset
concept:88791,domain:adj.all,belongs_to_domain
concept:88792,synset:02592015-a,mapped_to_synset
concept:88792,domain:adj.all,belongs_to_domain
concept:88793,synset:02592147-a,mapped_to_synset
concept:88793,domain:adj.all,belongs_to_domain
concept:88794,synset:02592396-a,mapped_to_synset
concept:88794,domain:adj.all,belongs_to_domain
concept:88795,synset:02592611-a,mapped_to_synset
concept:88795,domain:adj.all,belongs_to_domain
concept:88796,synset:02592750-a,mapped_to_synset
concept:88796,domain:adj.all,belongs_to_domain
concept:88797,synset:02592890-a,mapped_to_synset
concept:88797,domain:adj.all,belongs_to_domain
concept:88798,synset:02593124-a,mapped_to_synset
concept:88798,domain:adj.all,belongs_to_domain
concept:88799,synset:02593269-a,mapped_to_synset
concept:88799,domain:adj.all,belongs_to_domain
concept:888,synset:00193225-n,mapped_to_synset
concept:888,domain:noun.act,belongs_to_domain
concept:8880,synset:01787546-n,mapped_to_synset
concept:8880,domain:noun.animal,belongs_to_domain
concept:88800,synset:02593578-a,mapped_to_synset
concept:88800,domain:adj.all,belongs_to_domain
concept:88801,synset:02593735-a,mapped_to_synset
concept:88801,domain:adj.all,belongs_to_domain
concept:88802,synset:02593861-a,mapped_to_synset
concept:88802,domain:adj.all,belongs_to_domain
concept:88803,synset:02594006-a,mapped_to_synset
concept:88803,domain:adj.all,belongs_to_domain
concept:88804,synset:02594159-a,mapped_to_synset
concept:88804,domain:adj.all,belongs_to_domain
concept:88805,synset:02594329-a,mapped_to_synset
concept:88805,domain:adj.all,belongs_to_domain
concept:88806,synset:02594443-a,mapped_to_synset
concept:88806,domain:adj.all,belongs_to_domain
concept:88807,synset:02594565-a,mapped_to_synset
concept:88807,domain:adj.all,belongs_to_domain
concept:88808,synset:02594714-a,mapped_to_synset
concept:88808,domain:adj.all,belongs_to_domain
concept:88809,synset:02594940-a,mapped_to_synset
concept:88809,domain:adj.all,belongs_to_domain
concept:8881,synset:01787693-n,mapped_to_synset
concept:8881,domain:noun.animal,belongs_to_domain
concept:88810,synset:02595071-a,mapped_to_synset
concept:88810,domain:adj.all,belongs_to_domain
concept:88811,synset:02595167-a,mapped_to_synset
concept:88811,domain:adj.all,belongs_to_domain
concept:88812,synset:02595255-a,mapped_to_synset
concept:88812,domain:adj.all,belongs_to_domain
concept:88813,synset:02595357-a,mapped_to_synset
concept:88813,domain:adj.all,belongs_to_domain
concept:88814,synset:02595469-a,mapped_to_synset
concept:88814,domain:adj.all,belongs_to_domain
concept:88815,synset:02595647-a,mapped_to_synset
concept:88815,domain:adj.all,belongs_to_domain
concept:88816,synset:02595829-a,mapped_to_synset
concept:88816,domain:adj.all,belongs_to_domain
concept:88817,synset:02596059-a,mapped_to_synset
concept:88817,domain:adj.all,belongs_to_domain
concept:88818,synset:02596222-a,mapped_to_synset
concept:88818,domain:adj.all,belongs_to_domain
concept:88819,synset:02596342-a,mapped_to_synset
concept:88819,domain:adj.all,belongs_to_domain
concept:8882,synset:01787835-n,mapped_to_synset
concept:8882,domain:noun.animal,belongs_to_domain
concept:88820,synset:02596462-a,mapped_to_synset
concept:88820,domain:adj.all,belongs_to_domain
concept:88821,synset:02596626-a,mapped_to_synset
concept:88821,domain:adj.all,belongs_to_domain
concept:88822,synset:02596728-a,mapped_to_synset
concept:88822,domain:adj.all,belongs_to_domain
concept:88823,synset:02596810-a,mapped_to_synset
concept:88823,domain:adj.all,belongs_to_domain
concept:88824,synset:02596905-a,mapped_to_synset
concept:88824,domain:adj.all,belongs_to_domain
concept:88825,synset:02597007-a,mapped_to_synset
concept:88825,domain:adj.all,belongs_to_domain
concept:88826,synset:02597115-a,mapped_to_synset
concept:88826,domain:adj.all,belongs_to_domain
concept:88827,synset:02597245-a,mapped_to_synset
concept:88827,domain:adj.all,belongs_to_domain
concept:88828,synset:02597329-a,mapped_to_synset
concept:88828,domain:adj.all,belongs_to_domain
concept:88829,synset:02597418-a,mapped_to_synset
concept:88829,domain:adj.all,belongs_to_domain
concept:8883,synset:01788157-n,mapped_to_synset
concept:8883,domain:noun.animal,belongs_to_domain
concept:88830,synset:02597496-a,mapped_to_synset
concept:88830,domain:adj.all,belongs_to_domain
concept:88831,synset:02597617-a,mapped_to_synset
concept:88831,domain:adj.all,belongs_to_domain
concept:88832,synset:02597696-a,mapped_to_synset
concept:88832,domain:adj.all,belongs_to_domain
concept:88833,synset:02597781-a,mapped_to_synset
concept:88833,domain:adj.all,belongs_to_domain
concept:88834,synset:02597850-a,mapped_to_synset
concept:88834,domain:adj.all,belongs_to_domain
concept:88838,synset:02597951-a,mapped_to_synset
concept:88838,domain:adj.all,belongs_to_domain
concept:88839,synset:02598110-a,mapped_to_synset
concept:88839,domain:adj.all,belongs_to_domain
