id,type,concept_id,wn30_id,domain,language,text,char,ipa,audio_path,char_type,case
lemma:ur:کرشمائی,Lemma-lang,,,,ur,کرشمائی,,,,,
lemma:ur:کراماتی,Lemma-lang,,,,ur,کراماتی,,,,,
lemma:ur:کرشماتی,Lemma-lang,,,,ur,کرشماتی,,,,,
lemma:ur:فوری,Lemma-lang,,,,ur,فوری,,,,,
lemma:ur:لازِمی,Lemma-lang,,,,ur,لازِمی,,,,,
lemma:ur:تاکیدی,Lemma-lang,,,,ur,تاکیدی,,,,,
lemma:ur:واجبی,Lemma-lang,,,,ur,واجبی,,,,,
lemma:ur:خوامخواہ,Lemma-lang,,,,ur,خوامخواہ,,,,,
lemma:eng:greathearted,Lemma-eng,,,,eng,greathearted,,,,,
lemma:ur:بلندپایہ,Lemma-lang,,,,ur,بلندپایہ,,,,,
lemma:ur:بلندخو,Lemma-lang,,,,ur,بلندخو,,,,,
lemma:ur:بلندنگاہ,Lemma-lang,,,,ur,بلندنگاہ,,,,,
lemma:ur:عالی مرتبت,Lemma-lang,,,,ur,عالی مرتبت,,,,,
lemma:ur:شاہی,Lemma-lang,,,,ur,شاہی,,,,,
lemma:eng:queenlike,Lemma-eng,,,,eng,queenlike,,,,,
lemma:eng:queenly,Lemma-eng,,,,eng,queenly,,,,,
lemma:ur:بیگماتی,Lemma-lang,,,,ur,بیگماتی,,,,,
lemma:ur:بیگمی,Lemma-lang,,,,ur,بیگمی,,,,,
lemma:ur:اتری,Lemma-lang,,,,ur,اتری,,,,,
lemma:ur:شمالی,Lemma-lang,,,,ur,شمالی,,,,,
lemma:ur:جنوبی,Lemma-lang,,,,ur,جنوبی,,,,,
lemma:ur:دکنی,Lemma-lang,,,,ur,دکنی,,,,,
lemma:ur:دکھنی,Lemma-lang,,,,ur,دکھنی,,,,,
lemma:eng:southeasterly,Lemma-eng,,,,eng,southeasterly,,,,,
lemma:eng:southeastern,Lemma-eng,,,,eng,southeastern,,,,,
lemma:ur:جنوب مشرقی,Lemma-lang,,,,ur,جنوب مشرقی,,,,,
lemma:eng:pug-nose,Lemma-eng,,,,eng,pug-nose,,,,,
lemma:eng:pug-nosed,Lemma-eng,,,,eng,pug-nosed,,,,,
lemma:eng:short-nosed,Lemma-eng,,,,eng,short-nosed,,,,,
lemma:eng:snub-nosed,Lemma-eng,,,,eng,snub-nosed,,,,,
lemma:ur:پچٹی ناک والا,Lemma-lang,,,,ur,پچٹی ناک والا,,,,,
lemma:ur:نکچپٹے,Lemma-lang,,,,ur,نکچپٹے,,,,,
lemma:ur:بدون ناک,Lemma-lang,,,,ur,بدون ناک,,,,,
lemma:ur:ناک کٹا,Lemma-lang,,,,ur,ناک کٹا,,,,,
lemma:ur:تذلیل,Lemma-lang,,,,ur,تذلیل,,,,,
lemma:eng:perceived,Lemma-eng,,,,eng,perceived,,,,,
lemma:ur:اندیکھا,Lemma-lang,,,,ur,اندیکھا,,,,,
lemma:ur:نادیدہ,Lemma-lang,,,,ur,نادیدہ,,,,,
lemma:ur:نظر اندازکیا,Lemma-lang,,,,ur,نظر اندازکیا,,,,,
lemma:ur:جانچا کیاہوا,Lemma-lang,,,,ur,جانچا کیاہوا,,,,,
lemma:ur:معائنہ شدہ,Lemma-lang,,,,ur,معائنہ شدہ,,,,,
lemma:ur:نظر ثانی کیا ہوا,Lemma-lang,,,,ur,نظر ثانی کیا ہوا,,,,,
lemma:ur:آبلہ کنندہ,Lemma-lang,,,,ur,آبلہ کنندہ,,,,,
lemma:ur:پھپھولائی,Lemma-lang,,,,ur,پھپھولائی,,,,,
lemma:ur:چھالاپیداکردہ,Lemma-lang,,,,ur,چھالاپیداکردہ,,,,,
lemma:ur:اطاعت گزار,Lemma-lang,,,,ur,اطاعت گزار,,,,,
lemma:ur:فرمانبردار,Lemma-lang,,,,ur,فرمانبردار,,,,,
lemma:ur:نافرمانبردا,Lemma-lang,,,,ur,نافرمانبردا,,,,,
lemma:ur:ڈھیٹ,Lemma-lang,,,,ur,ڈھیٹ,,,,,
lemma:ur:اجڈ,Lemma-lang,,,,ur,اجڈ,,,,,
lemma:ur:دھینگا,Lemma-lang,,,,ur,دھینگا,,,,,
lemma:ur:سینہ زور,Lemma-lang,,,,ur,سینہ زور,,,,,
lemma:eng:unnoticeable,Lemma-eng,,,,eng,unnoticeable,,,,,
lemma:eng:unobtrusive,Lemma-eng,,,,eng,unobtrusive,,,,,
lemma:ur:بے توجہ,Lemma-lang,,,,ur,بے توجہ,,,,,
lemma:ur:شکر گزار,Lemma-lang,,,,ur,شکر گزار,,,,,
lemma:ur:متشکر,Lemma-lang,,,,ur,متشکر,,,,,
lemma:ur:ممنون,Lemma-lang,,,,ur,ممنون,,,,,
lemma:ur:براہِ راست,Lemma-lang,,,,ur,براہِ راست,,,,,
lemma:eng:axiomatic,Lemma-eng,,,,eng,axiomatic,,,,,
lemma:eng:self-evident,Lemma-eng,,,,eng,self-evident,,,,,
lemma:eng:taken for granted,Lemma-eng,,,,eng,taken for granted,,,,,
lemma:ur:تصدیق باالذات,Lemma-lang,,,,ur,تصدیق باالذات,,,,,
lemma:ur:خود استنادی,Lemma-lang,,,,ur,خود استنادی,,,,,
lemma:ur:مستند باالذات,Lemma-lang,,,,ur,مستند باالذات,,,,,
lemma:ur:مسدود,Lemma-lang,,,,ur,مسدود,,,,,
lemma:ur:بغیر روک وک کا,Lemma-lang,,,,ur,بغیر روک وک کا,,,,,
lemma:ur:بلاتوقف,Lemma-lang,,,,ur,بلاتوقف,,,,,
lemma:ur:بے روک ٹوک,Lemma-lang,,,,ur,بے روک ٹوک,,,,,
lemma:ur:مقبوضہ,Lemma-lang,,,,ur,مقبوضہ,,,,,
lemma:ur:ہتھیایا ہوا,Lemma-lang,,,,ur,ہتھیایا ہوا,,,,,
lemma:ur:فارغ,Lemma-lang,,,,ur,فارغ,,,,,
lemma:ur:کریہہ,Lemma-lang,,,,ur,کریہہ,,,,,
lemma:ur:گھناؤنا,Lemma-lang,,,,ur,گھناؤنا,,,,,
lemma:ur:مکروہ,Lemma-lang,,,,ur,مکروہ,,,,,
lemma:ur:نفرت انگیز,Lemma-lang,,,,ur,نفرت انگیز,,,,,
lemma:ur:بیزار,Lemma-lang,,,,ur,بیزار,,,,,
lemma:ur:متنفر,Lemma-lang,,,,ur,متنفر,,,,,
lemma:eng:hideous,Lemma-eng,,,,eng,hideous,,,,,
lemma:eng:horrid,Lemma-eng,,,,eng,horrid,,,,,
lemma:eng:outrageous,Lemma-eng,,,,eng,outrageous,,,,,
lemma:eng:objectionable,Lemma-eng,,,,eng,objectionable,,,,,
lemma:eng:obnoxious,Lemma-eng,,,,eng,obnoxious,,,,,
lemma:ur:قابل اعتراض,Lemma-lang,,,,ur,قابل اعتراض,,,,,
lemma:ur:بچاؤ والا,Lemma-lang,,,,ur,بچاؤ والا,,,,,
lemma:ur:مدافعتی,Lemma-lang,,,,ur,مدافعتی,,,,,
lemma:eng:unofficial,Lemma-eng,,,,eng,unofficial,,,,,
lemma:ur:غیر حکومتی,Lemma-lang,,,,ur,غیر حکومتی,,,,,
lemma:ur:غیر سرکاری,Lemma-lang,,,,ur,غیر سرکاری,,,,,
lemma:ur:پرانی,Lemma-lang,,,,ur,پرانی,,,,,
lemma:eng:longtime,Lemma-eng,,,,eng,longtime,,,,,
lemma:ur:عتیق,Lemma-lang,,,,ur,عتیق,,,,,
lemma:ur:قدیم,Lemma-lang,,,,ur,قدیم,,,,,
lemma:eng:secondhand,Lemma-eng,,,,eng,secondhand,,,,,
lemma:eng:used,Lemma-eng,,,,eng,used,,,,,
lemma:ur:بچاہواکھانا,Lemma-lang,,,,ur,بچاہواکھانا,,,,,
lemma:ur:نئی,Lemma-lang,,,,ur,نئی,,,,,
lemma:ur:نئی تخلیق شدہ,Lemma-lang,,,,ur,نئی تخلیق شدہ,,,,,
lemma:eng:untested,Lemma-eng,,,,eng,untested,,,,,
lemma:eng:untried,Lemma-eng,,,,eng,untried,,,,,
lemma:ur:بے جانچا,Lemma-lang,,,,ur,بے جانچا,,,,,
lemma:ur:غیرآزمائش شدہ,Lemma-lang,,,,ur,غیرآزمائش شدہ,,,,,
lemma:ur:غیرمجرب,Lemma-lang,,,,ur,غیرمجرب,,,,,
lemma:ur:عمردراز,Lemma-lang,,,,ur,عمردراز,,,,,
lemma:ur:معمر,Lemma-lang,,,,ur,معمر,,,,,
lemma:eng:centenarian,Lemma-eng,,,,eng,centenarian,,,,,
lemma:ur:سوسالہ,Lemma-lang,,,,ur,سوسالہ,,,,,
lemma:ur:صد سالہ,Lemma-lang,,,,ur,صد سالہ,,,,,
lemma:eng:gray-haired,Lemma-eng,,,,eng,gray-haired,,,,,
lemma:eng:gray-headed,Lemma-eng,,,,eng,gray-headed,,,,,
lemma:eng:grey-haired,Lemma-eng,,,,eng,grey-haired,,,,,
lemma:eng:grey-headed,Lemma-eng,,,,eng,grey-headed,,,,,
lemma:eng:grizzly,Lemma-eng,,,,eng,grizzly,,,,,
lemma:eng:hoary,Lemma-eng,,,,eng,hoary,,,,,
lemma:eng:white-haired,Lemma-eng,,,,eng,white-haired,,,,,
lemma:eng:middle-aged,Lemma-eng,,,,eng,middle-aged,,,,,
lemma:ur:ادھیڑ,Lemma-lang,,,,ur,ادھیڑ,,,,,
lemma:ur:پختہ عمر,Lemma-lang,,,,ur,پختہ عمر,,,,,
lemma:ur:متوسط العمر,Lemma-lang,,,,ur,متوسط العمر,,,,,
lemma:ur:بابالغ,Lemma-lang,,,,ur,بابالغ,,,,,
lemma:ur:کمسن,Lemma-lang,,,,ur,کمسن,,,,,
lemma:ur:بچکانہ,Lemma-lang,,,,ur,بچکانہ,,,,,
lemma:ur:ننھا,Lemma-lang,,,,ur,ننھا,,,,,
lemma:ur:ننھا منھا,Lemma-lang,,,,ur,ننھا منھا,,,,,
lemma:ur:شیر خوار,Lemma-lang,,,,ur,شیر خوار,,,,,
lemma:eng:on-line,Lemma-eng,,,,eng,on-line,,,,,
lemma:ur:آن لائن,Lemma-lang,,,,ur,آن لائن,,,,,
lemma:ur:ٹھہراہوا,Lemma-lang,,,,ur,ٹھہراہوا,,,,,
lemma:ur:موقوف,Lemma-lang,,,,ur,موقوف,,,,,
lemma:ur:ترک شدہ,Lemma-lang,,,,ur,ترک شدہ,,,,,
lemma:ur:رد,Lemma-lang,,,,ur,رد,,,,,
lemma:ur:منسوخ,Lemma-lang,,,,ur,منسوخ,,,,,
lemma:ur:نابودشدہ,Lemma-lang,,,,ur,نابودشدہ,,,,,
lemma:ur:ادھ کھلی,Lemma-lang,,,,ur,ادھ کھلی,,,,,
lemma:ur:نیم باز,Lemma-lang,,,,ur,نیم باز,,,,,
lemma:eng:shut,Lemma-eng,,,,eng,shut,,,,,
lemma:eng:unopen,Lemma-eng,,,,eng,unopen,,,,,
lemma:eng:agaze,Lemma-eng,,,,eng,agaze,,,,,
lemma:eng:staring,Lemma-eng,,,,eng,staring,,,,,
lemma:ur:پھٹی ہوئی,Lemma-lang,,,,ur,پھٹی ہوئی,,,,,
lemma:ur:پھیلی ہوئی,Lemma-lang,,,,ur,پھیلی ہوئی,,,,,
lemma:eng:engulfed,Lemma-eng,,,,eng,engulfed,,,,,
lemma:eng:enveloped,Lemma-eng,,,,eng,enveloped,,,,,
lemma:eng:swallowed,Lemma-eng,,,,eng,swallowed,,,,,
lemma:ur:دوچار,Lemma-lang,,,,ur,دوچار,,,,,
lemma:ur:مبتلا,Lemma-lang,,,,ur,مبتلا,,,,,
lemma:eng:encircled,Lemma-eng,,,,eng,encircled,,,,,
lemma:eng:surrounded,Lemma-eng,,,,eng,surrounded,,,,,
lemma:ur:احاط بند,Lemma-lang,,,,ur,احاط بند,,,,,
lemma:eng:optimistic,Lemma-eng,,,,eng,optimistic,,,,,
lemma:eng:pessimistic,Lemma-eng,,,,eng,pessimistic,,,,,
lemma:ur:شوروغل کرنےوالا,Lemma-lang,,,,ur,شوروغل کرنےوالا,,,,,
lemma:ur:ہلڑباز,Lemma-lang,,,,ur,ہلڑباز,,,,,
lemma:ur:بے سلسلہ,Lemma-lang,,,,ur,بے سلسلہ,,,,,
lemma:ur:بےترتیب,Lemma-lang,,,,ur,بےترتیب,,,,,
lemma:ur:بےصف,Lemma-lang,,,,ur,بےصف,,,,,
lemma:ur:بےقطار,Lemma-lang,,,,ur,بےقطار,,,,,
lemma:ur:بےلائن,Lemma-lang,,,,ur,بےلائن,,,,,
lemma:ur:باترتیب,Lemma-lang,,,,ur,باترتیب,,,,,
lemma:ur:ٹھیک ٹھاک,Lemma-lang,,,,ur,ٹھیک ٹھاک,,,,,
lemma:ur:بدسلیقہ,Lemma-lang,,,,ur,بدسلیقہ,,,,,
lemma:ur:بے ترتیب,Lemma-lang,,,,ur,بے ترتیب,,,,,
lemma:ur:بے سلیقہ,Lemma-lang,,,,ur,بے سلیقہ,,,,,
lemma:ur:بےقاعدہ,Lemma-lang,,,,ur,بےقاعدہ,,,,,
lemma:ur:غیرمنظم,Lemma-lang,,,,ur,غیرمنظم,,,,,
lemma:ur:گڈمڈ,Lemma-lang,,,,ur,گڈمڈ,,,,,
lemma:ur:بکھرا,Lemma-lang,,,,ur,بکھرا,,,,,
lemma:ur:غیر متحد,Lemma-lang,,,,ur,غیر متحد,,,,,
lemma:ur:غیر منظم,Lemma-lang,,,,ur,غیر منظم,,,,,
lemma:ur:ادنیٰٰٰٰٰٰٰٰ,Lemma-lang,,,,ur,ادنیٰٰٰٰٰٰٰٰ,,,,,
lemma:ur:سادھارن,Lemma-lang,,,,ur,سادھارن,,,,,
lemma:ur:کام چلاؤ,Lemma-lang,,,,ur,کام چلاؤ,,,,,
lemma:ur:مروجہ,Lemma-lang,,,,ur,مروجہ,,,,,
lemma:ur:نایاب,Lemma-lang,,,,ur,نایاب,,,,,
lemma:eng:inorganic,Lemma-eng,,,,eng,inorganic,,,,,
lemma:ur:غیر کاربنک,Lemma-lang,,,,ur,غیر کاربنک,,,,,
lemma:ur:انسانی تخلیق شدہ,Lemma-lang,,,,ur,انسانی تخلیق شدہ,,,,,
lemma:ur:انسانی تعمیر کردہ,Lemma-lang,,,,ur,انسانی تعمیر کردہ,,,,,
lemma:ur:تتربتر,Lemma-lang,,,,ur,تتربتر,,,,,
lemma:ur:تذبذب آمیز,Lemma-lang,,,,ur,تذبذب آمیز,,,,,
lemma:ur:دو منہی,Lemma-lang,,,,ur,دو منہی,,,,,
lemma:ur:حال کا,Lemma-lang,,,,ur,حال کا,,,,,
lemma:ur:نیا نویلا,Lemma-lang,,,,ur,نیا نویلا,,,,,
lemma:eng:groundbreaking,Lemma-eng,,,,eng,groundbreaking,,,,,
lemma:eng:innovational,Lemma-eng,,,,eng,innovational,,,,,
lemma:eng:innovative,Lemma-eng,,,,eng,innovative,,,,,
lemma:ur:نیا دم,Lemma-lang,,,,ur,نیا دم,,,,,
lemma:ur:نئی دریافت,Lemma-lang,,,,ur,نئی دریافت,,,,,
lemma:ur:تقلید شدہ,Lemma-lang,,,,ur,تقلید شدہ,,,,,
lemma:ur:کاپی کی ہوئی,Lemma-lang,,,,ur,کاپی کی ہوئی,,,,,
lemma:ur:نقل شدہ,Lemma-lang,,,,ur,نقل شدہ,,,,,
lemma:ur:نقل کی ہوئی,Lemma-lang,,,,ur,نقل کی ہوئی,,,,,
lemma:ur:پامال,Lemma-lang,,,,ur,پامال,,,,,
lemma:ur:دورازکار,Lemma-lang,,,,ur,دورازکار,,,,,
lemma:ur:گھساپٹا,Lemma-lang,,,,ur,گھساپٹا,,,,,
lemma:ur:قدیمی,Lemma-lang,,,,ur,قدیمی,,,,,
lemma:ur:کٹرپنتھی,Lemma-lang,,,,ur,کٹرپنتھی,,,,,
lemma:ur:کورانہ مقلد,Lemma-lang,,,,ur,کورانہ مقلد,,,,,
lemma:ur:بیرون,Lemma-lang,,,,ur,بیرون,,,,,
lemma:ur:خارج,Lemma-lang,,,,ur,خارج,,,,,
lemma:eng:cloaked,Lemma-eng,,,,eng,cloaked,,,,,
lemma:eng:draped,Lemma-eng,,,,eng,draped,,,,,
lemma:eng:mantled,Lemma-eng,,,,eng,mantled,,,,,
lemma:ur:تہہ کیا ہوا,Lemma-lang,,,,ur,تہہ کیا ہوا,,,,,
lemma:ur:لپیٹا,Lemma-lang,,,,ur,لپیٹا,,,,,
lemma:ur:لپیٹا ہوا,Lemma-lang,,,,ur,لپیٹا ہوا,,,,,
lemma:eng:crusted,Lemma-eng,,,,eng,crusted,,,,,
lemma:eng:crustlike,Lemma-eng,,,,eng,crustlike,,,,,
lemma:eng:crusty,Lemma-eng,,,,eng,crusty,,,,,
lemma:eng:encrusted,Lemma-eng,,,,eng,encrusted,,,,,
lemma:ur:پپڑی دار,Lemma-lang,,,,ur,پپڑی دار,,,,,
lemma:ur:پپڑیلی,Lemma-lang,,,,ur,پپڑیلی,,,,,
lemma:eng:snow-clad,Lemma-eng,,,,eng,snow-clad,,,,,
lemma:eng:snow-covered,Lemma-eng,,,,eng,snow-covered,,,,,
lemma:eng:snowy,Lemma-eng,,,,eng,snowy,,,,,
lemma:ur:برف پوش,Lemma-lang,,,,ur,برف پوش,,,,,
lemma:ur:برگ دار,Lemma-lang,,,,ur,برگ دار,,,,,
lemma:ur:پتی دار,Lemma-lang,,,,ur,پتی دار,,,,,
lemma:ur:پیش کردہ,Lemma-lang,,,,ur,پیش کردہ,,,,,
lemma:ur:نذرشدہ,Lemma-lang,,,,ur,نذرشدہ,,,,,
lemma:ur:بھگتان کیا ہوا,Lemma-lang,,,,ur,بھگتان کیا ہوا,,,,,
lemma:ur:بے باق,Lemma-lang,,,,ur,بے باق,,,,,
lemma:ur:چکایا ہوا,Lemma-lang,,,,ur,چکایا ہوا,,,,,
lemma:eng:unpaid,Lemma-eng,,,,eng,unpaid,,,,,
lemma:ur:غیر اداشدہ,Lemma-lang,,,,ur,غیر اداشدہ,,,,,
lemma:ur:بغیر ٹیکس کا,Lemma-lang,,,,ur,بغیر ٹیکس کا,,,,,
lemma:ur:بلا قیمت,Lemma-lang,,,,ur,بلا قیمت,,,,,
lemma:ur:بےعوض,Lemma-lang,,,,ur,بےعوض,,,,,
lemma:ur:مفت,Lemma-lang,,,,ur,مفت,,,,,
lemma:ur:اعزازی,Lemma-lang,,,,ur,اعزازی,,,,,
lemma:ur:غیر تنخواہ دار,Lemma-lang,,,,ur,غیر تنخواہ دار,,,,,
lemma:ur:الم ناک,Lemma-lang,,,,ur,الم ناک,,,,,
lemma:ur:دل دوز,Lemma-lang,,,,ur,دل دوز,,,,,
lemma:ur:دہشت ناک,Lemma-lang,,,,ur,دہشت ناک,,,,,
lemma:ur:تارتار کرنے والا,Lemma-lang,,,,ur,تارتار کرنے والا,,,,,
lemma:ur:پینٹ کیا ہوا,Lemma-lang,,,,ur,پینٹ کیا ہوا,,,,,
lemma:ur:پینٹیڈ,Lemma-lang,,,,ur,پینٹیڈ,,,,,
lemma:eng:stained,Lemma-eng,,,,eng,stained,,,,,
lemma:eng:varnished,Lemma-eng,,,,eng,varnished,,,,,
lemma:ur:لیپاہوا,Lemma-lang,,,,ur,لیپاہوا,,,,,
lemma:ur:سنگھار کیاہوا,Lemma-lang,,,,ur,سنگھار کیاہوا,,,,,
lemma:ur:سنگھارشدہ,Lemma-lang,,,,ur,سنگھارشدہ,,,,,
lemma:ur:میک اپ کیا ہوا,Lemma-lang,,,,ur,میک اپ کیا ہوا,,,,,
lemma:ur:من پسند,Lemma-lang,,,,ur,من پسند,,,,,
lemma:ur:غیرمرغوب,Lemma-lang,,,,ur,غیرمرغوب,,,,,
lemma:ur:دشوارنافہم,Lemma-lang,,,,ur,دشوارنافہم,,,,,
lemma:ur:متشابہ,Lemma-lang,,,,ur,متشابہ,,,,,
lemma:ur:متوازی,Lemma-lang,,,,ur,متوازی,,,,,
lemma:ur:قابل برطرف,Lemma-lang,,,,ur,قابل برطرف,,,,,
lemma:ur:قابل معافی,Lemma-lang,,,,ur,قابل معافی,,,,,
lemma:ur:قابل نظرانداز,Lemma-lang,,,,ur,قابل نظرانداز,,,,,
lemma:ur:ناقابل بخشش,Lemma-lang,,,,ur,ناقابل بخشش,,,,,
lemma:ur:ناقابل معافی,Lemma-lang,,,,ur,ناقابل معافی,,,,,
lemma:ur:ناقابل نجات,Lemma-lang,,,,ur,ناقابل نجات,,,,,
lemma:eng:disinterested,Lemma-eng,,,,eng,disinterested,,,,,
lemma:ur:بے غرض,Lemma-lang,,,,ur,بے غرض,,,,,
lemma:ur:بے مفاد,Lemma-lang,,,,ur,بے مفاد,,,,,
lemma:ur:سہل الحصول,Lemma-lang,,,,ur,سہل الحصول,,,,,
lemma:ur:قابل حصول,Lemma-lang,,,,ur,قابل حصول,,,,,
lemma:ur:قابل رسا,Lemma-lang,,,,ur,قابل رسا,,,,,
lemma:ur:قابل گزر,Lemma-lang,,,,ur,قابل گزر,,,,,
lemma:ur:لائق حصول,Lemma-lang,,,,ur,لائق حصول,,,,,
lemma:ur:لائق گزر,Lemma-lang,,,,ur,لائق گزر,,,,,
lemma:ur:قابل بحریہ,Lemma-lang,,,,ur,قابل بحریہ,,,,,
lemma:eng:travelable,Lemma-eng,,,,eng,travelable,,,,,
lemma:eng:traversable,Lemma-eng,,,,eng,traversable,,,,,
lemma:ur:قابل عبور,Lemma-lang,,,,ur,قابل عبور,,,,,
lemma:ur:جوشیلا,Lemma-lang,,,,ur,جوشیلا,,,,,
lemma:eng:concupiscent,Lemma-eng,,,,eng,concupiscent,,,,,
lemma:eng:lustful,Lemma-eng,,,,eng,lustful,,,,,
lemma:eng:lusty,Lemma-eng,,,,eng,lusty,,,,,
lemma:ur:بد مست,Lemma-lang,,,,ur,بد مست,,,,,
lemma:ur:زمانہٴ جاگیردارانہ,Lemma-lang,,,,ur,زمانہٴ جاگیردارانہ,,,,,
lemma:ur:عہد جاگیردارانہ,Lemma-lang,,,,ur,عہد جاگیردارانہ,,,,,
lemma:ur:سابق,Lemma-lang,,,,ur,سابق,,,,,
lemma:ur:گذراہوا,Lemma-lang,,,,ur,گذراہوا,,,,,
lemma:ur:ہنگامی,Lemma-lang,,,,ur,ہنگامی,,,,,
lemma:eng:existing,Lemma-eng,,,,eng,existing,,,,,
lemma:ur:آنےوالا,Lemma-lang,,,,ur,آنےوالا,,,,,
lemma:ur:مستقبل کا,Lemma-lang,,,,ur,مستقبل کا,,,,,
lemma:ur:مسقبل عدی,Lemma-lang,,,,ur,مسقبل عدی,,,,,
lemma:ur:پیدائش شدہ,Lemma-lang,,,,ur,پیدائش شدہ,,,,,
lemma:ur:ظہورپذیر,Lemma-lang,,,,ur,ظہورپذیر,,,,,
lemma:ur:نمودار,Lemma-lang,,,,ur,نمودار,,,,,
lemma:ur:غیر یتیم,Lemma-lang,,,,ur,غیر یتیم,,,,,
lemma:ur:کفالت دار,Lemma-lang,,,,ur,کفالت دار,,,,,
lemma:ur:پالاہوا,Lemma-lang,,,,ur,پالاہوا,,,,,
lemma:ur:پرداختہ,Lemma-lang,,,,ur,پرداختہ,,,,,
lemma:ur:پروردہ,Lemma-lang,,,,ur,پروردہ,,,,,
lemma:ur:پرورش شدہ,Lemma-lang,,,,ur,پرورش شدہ,,,,,
lemma:ur:بےسہارا,Lemma-lang,,,,ur,بےسہارا,,,,,
lemma:ur:کنگال,Lemma-lang,,,,ur,کنگال,,,,,
lemma:ur:لاوارس,Lemma-lang,,,,ur,لاوارس,,,,,
lemma:ur:نادار,Lemma-lang,,,,ur,نادار,,,,,
lemma:ur:بغیر باپ کا,Lemma-lang,,,,ur,بغیر باپ کا,,,,,
lemma:ur:بغیر والد کا,Lemma-lang,,,,ur,بغیر والد کا,,,,,
lemma:ur:بغیر مادر کا,Lemma-lang,,,,ur,بغیر مادر کا,,,,,
lemma:ur:بغیر ماں کا,Lemma-lang,,,,ur,بغیر ماں کا,,,,,
lemma:ur:بن ماں کا,Lemma-lang,,,,ur,بن ماں کا,,,,,
lemma:ur:والد سےمتعلق,Lemma-lang,,,,ur,والد سےمتعلق,,,,,
lemma:ur:بردبار,Lemma-lang,,,,ur,بردبار,,,,,
lemma:ur:حلیم,Lemma-lang,,,,ur,حلیم,,,,,
lemma:ur:متحمل,Lemma-lang,,,,ur,متحمل,,,,,
lemma:eng:patient of,Lemma-eng,,,,eng,patient of,,,,,
lemma:eng:tolerant,Lemma-eng,,,,eng,tolerant,,,,,
lemma:ur:غم خوار,Lemma-lang,,,,ur,غم خوار,,,,,
lemma:ur:غم خور,Lemma-lang,,,,ur,غم خور,,,,,
lemma:ur:بے صبر,Lemma-lang,,,,ur,بے صبر,,,,,
lemma:ur:عدم استقلال,Lemma-lang,,,,ur,عدم استقلال,,,,,
lemma:ur:عدم متحمل,Lemma-lang,,,,ur,عدم متحمل,,,,,
lemma:ur:غیرمتحمل,Lemma-lang,,,,ur,غیرمتحمل,,,,,
lemma:ur:غیرمستقل مزاج,Lemma-lang,,,,ur,غیرمستقل مزاج,,,,,
lemma:ur:ناقابل برداشت,Lemma-lang,,,,ur,ناقابل برداشت,,,,,
lemma:eng:unpatriotic,Lemma-eng,,,,eng,unpatriotic,,,,,
lemma:ur:غدار وطن,Lemma-lang,,,,ur,غدار وطن,,,,,
lemma:ur:قوم غدار,Lemma-lang,,,,ur,قوم غدار,,,,,
lemma:ur:پر امن,Lemma-lang,,,,ur,پر امن,,,,,
lemma:ur:امن پسند,Lemma-lang,,,,ur,امن پسند,,,,,
lemma:ur:سکون طلب,Lemma-lang,,,,ur,سکون طلب,,,,,
lemma:ur:صلح میں یقین رکھنے والا,Lemma-lang,,,,ur,صلح میں یقین رکھنے والا,,,,,
lemma:ur:بےامان,Lemma-lang,,,,ur,بےامان,,,,,
lemma:ur:بےسکون,Lemma-lang,,,,ur,بےسکون,,,,,
lemma:ur:وحشت انگیز,Lemma-lang,,,,ur,وحشت انگیز,,,,,
lemma:ur:پشیمان,Lemma-lang,,,,ur,پشیمان,,,,,
lemma:ur:آشکار,Lemma-lang,,,,ur,آشکار,,,,,
lemma:ur:ظاہر,Lemma-lang,,,,ur,ظاہر,,,,,
lemma:ur:قابل ادراک,Lemma-lang,,,,ur,قابل ادراک,,,,,
lemma:ur:قابل فہم,Lemma-lang,,,,ur,قابل فہم,,,,,
lemma:ur:محسوسات,Lemma-lang,,,,ur,محسوسات,,,,,
lemma:ur:ناقابل ادراک,Lemma-lang,,,,ur,ناقابل ادراک,,,,,
lemma:ur:ناقابل حواس,Lemma-lang,,,,ur,ناقابل حواس,,,,,
lemma:ur:خالص,Lemma-lang,,,,ur,خالص,,,,,
lemma:eng:faultless,Lemma-eng,,,,eng,faultless,,,,,
lemma:eng:immaculate,Lemma-eng,,,,eng,immaculate,,,,,
lemma:eng:impeccable,Lemma-eng,,,,eng,impeccable,,,,,
lemma:ur:نردوش,Lemma-lang,,,,ur,نردوش,,,,,
lemma:ur:آدرش,Lemma-lang,,,,ur,آدرش,,,,,
lemma:ur:مثالی,Lemma-lang,,,,ur,مثالی,,,,,
lemma:ur:معیاری,Lemma-lang,,,,ur,معیاری,,,,,
lemma:ur:خوش آئند,Lemma-lang,,,,ur,خوش آئند,,,,,
lemma:ur:خوشگوار,Lemma-lang,,,,ur,خوشگوار,,,,,
lemma:ur:فرحت بخش,Lemma-lang,,,,ur,فرحت بخش,,,,,
lemma:eng:biodegradable,Lemma-eng,,,,eng,biodegradable,,,,,
lemma:ur:بایو ڈیگریڈیبل,Lemma-lang,,,,ur,بایو ڈیگریڈیبل,,,,,
lemma:ur:قدرتاٴ سڑنے والا,Lemma-lang,,,,ur,قدرتاٴ سڑنے والا,,,,,
lemma:ur:عارضی,Lemma-lang,,,,ur,عارضی,,,,,
lemma:ur:عبوری,Lemma-lang,,,,ur,عبوری,,,,,
